"","downloaded","data_id","item_kind","category","item_id","item_definition","english_gloss","uni_lemma","child_id","age","value"
"1267","2024-08-13",343801,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60806,27,"produces"
"1268","2024-08-13",343802,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60807,27,"produces"
"1269","2024-08-13",343803,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60808,27,"produces"
"1270","2024-08-13",343804,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60809,27,""
"1271","2024-08-13",343805,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60810,27,"produces"
"1272","2024-08-13",343806,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60811,27,"produces"
"1273","2024-08-13",343807,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60812,27,"produces"
"1274","2024-08-13",343808,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60813,27,"produces"
"1275","2024-08-13",343809,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60814,27,"produces"
"1276","2024-08-13",343810,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60815,27,"produces"
"1277","2024-08-13",343811,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60816,27,"produces"
"1278","2024-08-13",343812,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60817,27,"produces"
"1279","2024-08-13",343813,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60818,27,"produces"
"1280","2024-08-13",343814,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60819,27,"produces"
"1281","2024-08-13",343815,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60820,27,"produces"
"1282","2024-08-13",343816,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60821,27,"produces"
"1283","2024-08-13",343817,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60822,27,"produces"
"1284","2024-08-13",343818,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60823,27,"produces"
"1285","2024-08-13",343819,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60824,27,"produces"
"1286","2024-08-13",343820,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60825,27,"produces"
"1287","2024-08-13",343821,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60826,27,"produces"
"1288","2024-08-13",343822,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60827,27,""
"1289","2024-08-13",343823,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60828,27,"produces"
"1290","2024-08-13",343824,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60829,27,"produces"
"1291","2024-08-13",343825,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60830,27,""
"1292","2024-08-13",343826,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60831,27,"produces"
"1293","2024-08-13",343827,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60832,27,""
"1294","2024-08-13",343828,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60833,27,"produces"
"1295","2024-08-13",343829,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60834,27,""
"1296","2024-08-13",343830,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60835,27,"produces"
"1297","2024-08-13",343831,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60836,27,"produces"
"1298","2024-08-13",343832,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60837,27,"produces"
"1299","2024-08-13",343833,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60838,27,""
"1300","2024-08-13",343834,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60839,27,"produces"
"1301","2024-08-13",343835,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60840,27,"produces"
"1302","2024-08-13",343836,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60841,27,""
"1303","2024-08-13",343837,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60842,27,"produces"
"1304","2024-08-13",343838,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60843,27,"produces"
"1305","2024-08-13",343839,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60844,27,"produces"
"1306","2024-08-13",343840,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60845,27,"produces"
"1307","2024-08-13",343841,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60846,27,"produces"
"1308","2024-08-13",343842,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60847,27,""
"1309","2024-08-13",343843,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60848,27,"produces"
"1310","2024-08-13",343844,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60849,27,""
"1311","2024-08-13",343845,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60850,27,"produces"
"1312","2024-08-13",343846,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60851,27,"produces"
"1313","2024-08-13",343847,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60852,28,"produces"
"1314","2024-08-13",343848,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60853,28,"produces"
"1315","2024-08-13",343849,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60854,28,"produces"
"1316","2024-08-13",343850,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60855,28,"produces"
"1317","2024-08-13",343851,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60856,28,"produces"
"1318","2024-08-13",343852,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60857,28,"produces"
"1319","2024-08-13",343853,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60858,28,"produces"
"1320","2024-08-13",343854,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60859,28,"produces"
"1321","2024-08-13",343855,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60860,28,""
"1322","2024-08-13",343856,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60861,28,"produces"
"1323","2024-08-13",343857,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60862,28,"produces"
"1324","2024-08-13",343858,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60863,28,"produces"
"1325","2024-08-13",343859,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60864,28,""
"1326","2024-08-13",343860,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60865,28,"produces"
"1327","2024-08-13",343861,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60866,28,""
"1328","2024-08-13",343862,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60867,28,""
"1329","2024-08-13",343863,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60868,28,"produces"
"1330","2024-08-13",343864,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60869,28,"produces"
"1331","2024-08-13",343865,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60870,28,""
"1332","2024-08-13",343866,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60871,28,"produces"
"1333","2024-08-13",343867,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60872,28,""
"1334","2024-08-13",343868,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60873,28,""
"1335","2024-08-13",343869,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60874,28,"produces"
"1336","2024-08-13",343870,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60875,28,"produces"
"1337","2024-08-13",343871,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60876,28,"produces"
"1338","2024-08-13",343872,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60877,28,""
"1339","2024-08-13",343873,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60878,28,"produces"
"1340","2024-08-13",343874,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60879,28,""
"1341","2024-08-13",343875,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60880,28,"produces"
"1342","2024-08-13",343876,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60881,28,"produces"
"1343","2024-08-13",343877,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60882,28,"produces"
"1344","2024-08-13",343878,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60883,28,"produces"
"1345","2024-08-13",343879,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60884,28,"produces"
"1346","2024-08-13",343880,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60885,28,"produces"
"1347","2024-08-13",343881,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60886,28,"produces"
"1348","2024-08-13",343882,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60887,28,"produces"
"1349","2024-08-13",343883,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60888,28,""
"1350","2024-08-13",343884,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60889,28,"produces"
"1351","2024-08-13",343885,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60890,28,"produces"
"1352","2024-08-13",343886,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60891,28,"produces"
"1353","2024-08-13",343887,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60892,28,"produces"
"1354","2024-08-13",343888,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60893,28,"produces"
"1355","2024-08-13",343889,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60894,28,"produces"
"1356","2024-08-13",343890,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60895,28,""
"1357","2024-08-13",343891,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60896,28,"produces"
"1358","2024-08-13",343892,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60897,28,"produces"
"1359","2024-08-13",343893,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60898,28,"produces"
"1360","2024-08-13",343894,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60899,28,"produces"
"1361","2024-08-13",343895,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60900,28,""
"1362","2024-08-13",343896,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60901,28,"produces"
"1363","2024-08-13",343897,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60902,28,""
"1364","2024-08-13",343898,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60903,28,"produces"
"1365","2024-08-13",343899,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60904,28,"produces"
"1366","2024-08-13",343900,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60905,28,"produces"
"1367","2024-08-13",343901,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60906,28,"produces"
"1368","2024-08-13",343902,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60907,28,"produces"
"1369","2024-08-13",343903,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60908,28,"produces"
"1370","2024-08-13",343904,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60909,28,""
"1371","2024-08-13",343905,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60910,28,""
"1372","2024-08-13",343906,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60911,28,"produces"
"1373","2024-08-13",343907,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60912,28,"produces"
"1374","2024-08-13",343908,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60913,28,"produces"
"1375","2024-08-13",343909,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60914,28,"produces"
"1376","2024-08-13",343910,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60915,28,""
"1377","2024-08-13",343911,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60916,28,"produces"
"1378","2024-08-13",343912,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60917,28,"produces"
"1379","2024-08-13",343913,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60918,28,""
"1380","2024-08-13",343914,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60919,29,"produces"
"1381","2024-08-13",343915,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60920,29,""
"1382","2024-08-13",343916,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60921,29,"produces"
"1383","2024-08-13",343917,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60922,29,"produces"
"1384","2024-08-13",343918,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60923,29,"produces"
"1385","2024-08-13",343919,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60924,29,"produces"
"1386","2024-08-13",343920,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60925,29,"produces"
"1387","2024-08-13",343921,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60926,29,"produces"
"1388","2024-08-13",343922,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60927,29,""
"1389","2024-08-13",343923,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60928,29,"produces"
"1390","2024-08-13",343924,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60929,29,"produces"
"1391","2024-08-13",343925,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60930,29,"produces"
"1392","2024-08-13",343926,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60931,29,""
"1393","2024-08-13",343927,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60932,29,"produces"
"1394","2024-08-13",343928,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60933,29,""
"1395","2024-08-13",343929,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60934,29,"produces"
"1396","2024-08-13",343930,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60935,29,"produces"
"1397","2024-08-13",343931,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60936,29,""
"1398","2024-08-13",343932,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60937,29,""
"1399","2024-08-13",343933,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60938,29,""
"1400","2024-08-13",343934,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60939,29,""
"1401","2024-08-13",343935,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60940,29,"produces"
"1402","2024-08-13",343936,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60941,29,"produces"
"1403","2024-08-13",343937,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60942,29,"produces"
"1404","2024-08-13",343938,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60943,29,"produces"
"1405","2024-08-13",343939,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60944,29,"produces"
"1406","2024-08-13",343940,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60945,29,""
"1407","2024-08-13",343941,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60946,29,""
"1408","2024-08-13",343942,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60947,29,"produces"
"1409","2024-08-13",343943,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60948,29,"produces"
"1410","2024-08-13",343944,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60949,29,""
"1411","2024-08-13",343945,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60950,29,"produces"
"1412","2024-08-13",343946,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60951,29,"produces"
"1413","2024-08-13",343947,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60952,29,""
"1414","2024-08-13",343948,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60953,29,"produces"
"1415","2024-08-13",343949,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60954,29,"produces"
"1416","2024-08-13",343950,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60955,29,"produces"
"1417","2024-08-13",343951,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60956,29,"produces"
"1418","2024-08-13",343952,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60957,29,"produces"
"1419","2024-08-13",343953,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60958,29,"produces"
"1420","2024-08-13",343954,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60959,29,"produces"
"1421","2024-08-13",343955,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60960,29,""
"1422","2024-08-13",343956,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60961,29,""
"1423","2024-08-13",343957,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60962,29,"produces"
"1424","2024-08-13",343958,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60963,29,"produces"
"1425","2024-08-13",343959,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60964,29,"produces"
"1426","2024-08-13",343960,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60965,29,""
"1427","2024-08-13",343961,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60966,29,"produces"
"1428","2024-08-13",343962,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60967,29,"produces"
"1429","2024-08-13",343963,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60968,29,"produces"
"1430","2024-08-13",343964,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60969,29,"produces"
"1431","2024-08-13",343965,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60970,29,""
"1432","2024-08-13",343966,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60971,29,"produces"
"1433","2024-08-13",343967,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60972,29,""
"1434","2024-08-13",343968,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60973,29,"produces"
"1435","2024-08-13",343969,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60974,29,"produces"
"1436","2024-08-13",343970,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60975,29,"produces"
"1437","2024-08-13",343971,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60976,29,""
"1438","2024-08-13",343972,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60977,29,""
"1439","2024-08-13",343973,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60978,29,""
"1440","2024-08-13",343974,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60979,29,"produces"
"1441","2024-08-13",343975,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60980,29,"produces"
"1442","2024-08-13",343976,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60981,29,"produces"
"1443","2024-08-13",343977,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60982,29,NA
"1444","2024-08-13",343978,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60983,29,"produces"
"1445","2024-08-13",343979,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60984,30,"produces"
"1446","2024-08-13",343980,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60985,30,"produces"
"1447","2024-08-13",343981,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60986,30,"produces"
"1448","2024-08-13",343982,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60987,30,"produces"
"1449","2024-08-13",343983,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60988,30,"produces"
"1450","2024-08-13",343984,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60989,30,"produces"
"1451","2024-08-13",343985,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60990,30,"produces"
"1452","2024-08-13",343986,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60991,30,"produces"
"1453","2024-08-13",343987,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60992,30,"produces"
"1454","2024-08-13",343988,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60993,30,""
"1455","2024-08-13",343989,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60994,30,"produces"
"1456","2024-08-13",343990,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60995,30,"produces"
"1457","2024-08-13",343991,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60996,30,"produces"
"1458","2024-08-13",343992,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60997,30,"produces"
"1459","2024-08-13",343993,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60998,30,"produces"
"1460","2024-08-13",343994,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60999,30,"produces"
"1461","2024-08-13",343995,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61000,30,"produces"
"1462","2024-08-13",343996,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61001,30,""
"1463","2024-08-13",343997,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61002,30,"produces"
"1464","2024-08-13",343998,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61003,30,""
"1465","2024-08-13",343999,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61004,30,"produces"
"1466","2024-08-13",344000,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61005,30,""
"1467","2024-08-13",344001,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61006,30,"produces"
"1468","2024-08-13",344002,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61007,30,""
"1469","2024-08-13",344003,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61008,30,"produces"
"1470","2024-08-13",344004,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61009,30,"produces"
"1471","2024-08-13",344005,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61010,30,""
"1472","2024-08-13",344006,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61011,30,"produces"
"1473","2024-08-13",344007,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61012,30,"produces"
"1474","2024-08-13",344008,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61013,30,"produces"
"1475","2024-08-13",344009,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61014,30,"produces"
"1476","2024-08-13",344010,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61015,30,"produces"
"1477","2024-08-13",344011,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61016,30,"produces"
"1478","2024-08-13",344012,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61017,30,"produces"
"1479","2024-08-13",344013,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61018,30,"produces"
"1480","2024-08-13",344014,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61019,30,"produces"
"1481","2024-08-13",344015,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61020,30,""
"1482","2024-08-13",344016,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61021,30,""
"1483","2024-08-13",344017,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61022,30,"produces"
"1484","2024-08-13",344018,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61023,30,"produces"
"1485","2024-08-13",344019,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61024,30,"produces"
"1486","2024-08-13",344020,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61025,30,"produces"
"1487","2024-08-13",344021,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61026,30,""
"1488","2024-08-13",344022,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61027,30,"produces"
"1489","2024-08-13",344023,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61028,30,"produces"
"1490","2024-08-13",344024,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61029,30,"produces"
"1491","2024-08-13",344025,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61030,30,"produces"
"1492","2024-08-13",344026,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61031,30,"produces"
"1493","2024-08-13",344027,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61032,30,"produces"
"1494","2024-08-13",344028,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61033,30,"produces"
"1495","2024-08-13",344029,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",93370,30,"produces"
"1496","2024-08-13",344030,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61035,30,"produces"
"1497","2024-08-13",344031,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",61036,30,"produces"
